"REST_ID","REST_NAME","CUISINE"
17696920,"Mulligan's Brick Oven Grill","Sandwich"
17616025,"Pirates' House Restaurant","American"
17616025,"Pirates' House Restaurant","Seafood"
17616025,"Pirates' House Restaurant","Steak"
17092293,"Bern's Steak House","American"
17092293,"Bern's Steak House","Desserts"
17092293,"Bern's Steak House","Steak"
17330615,"Mongo The Mongolian Fire Pit","Asian"
17330615,"Mongo The Mongolian Fire Pit","Chinese"
17304733,"Boise Fry Company","American"
17304733,"Boise Fry Company","Burger"
17342665,"Sunshine Family Restaurant","American"
17342665,"Sunshine Family Restaurant","Breakfast"
17342665,"Sunshine Family Restaurant","Burger"
17304486,"Texas Roadhouse","American"
17304486,"Texas Roadhouse","BBQ"
17304486,"Texas Roadhouse","Steak"
17501292,"Greek Village","American"
17501292,"Greek Village","Greek"
17501292,"Greek Village","Seafood"
17284404,"Austin's BBQ and Oyster Bar","BBQ"
17284404,"Austin's BBQ and Oyster Bar","Burger"
17284404,"Austin's BBQ and Oyster Bar","Seafood"
17374405,"Houndstooth Grill & Tavern","American"
17374405,"Houndstooth Grill & Tavern","Sandwich"
17374405,"Houndstooth Grill & Tavern","Seafood"
17284279,"Villa Gargano","Italian"
17284279,"Villa Gargano","Pizza"
17316802,"BlackStone","American"
17316802,"BlackStone","Breakfast"
17095222,"The Moon Under Water","British"
17095222,"The Moon Under Water","Bar Food"
17095222,"The Moon Under Water","Sandwich"
17580142,"McGuire's Irish Pub & Brewery","Burger"
17580142,"McGuire's Irish Pub & Brewery","Bar Food"
17580142,"McGuire's Irish Pub & Brewery","Steak"
17099856,"Datz","Desserts"
17099856,"Datz","Bar Food"
17102241,"Boca Kitchen Bar Market","Breakfast"
17374978,"Troll Tavern","Burger"
17374978,"Troll Tavern","German"
17374978,"Troll Tavern","Sandwich"
17316603,"Zoeys Pizzeria","Pizza"
17316603,"Zoeys Pizzeria","Sandwich"
17330397,"Ruth Ann's Family Restaurant","Breakfast"
17330397,"Ruth Ann's Family Restaurant","Diner"
17330397,"Ruth Ann's Family Restaurant","Southern"
17061296,"Pom Pom's Teahouse and Sandwicheria","American"
17061296,"Pom Pom's Teahouse and Sandwicheria","Sandwich"
17061296,"Pom Pom's Teahouse and Sandwicheria","Tea"
17142297,"Hula Grill","Hawaiian"
17142297,"Hula Grill","Seafood"
17142297,"Hula Grill","Steak"
17621744,"Da Kao Restaurant","Asian"
17621744,"Da Kao Restaurant","Vegetarian"
17621744,"Da Kao Restaurant","Vietnamese"
17677991,"Bleu Pub","Burger"
17677991,"Bleu Pub","Bar Food"
17677991,"Bleu Pub","Vegetarian"
17304929,"Fork","American"
17304929,"Fork","Burger"
17342781,"Tony Roma's","American"
17342781,"Tony Roma's","BBQ"
17342781,"Tony Roma's","Seafood"
17095236,"Mr. Dunderbak's Biergarten and Marketplatz","European"
17095236,"Mr. Dunderbak's Biergarten and Marketplatz","German"
17697332,"Tokyo Japanese Steak House","Japanese"
17697332,"Tokyo Japanese Steak House","Steak"
17697332,"Tokyo Japanese Steak House","Sushi"
17582669,"The Bridge","New American"
17092257,"BellaBrava","American"
17092257,"BellaBrava","Italian"
17092257,"BellaBrava","Seafood"
17293890,"The National","International"
17293890,"The National","Southern"
17375078,"Smokin Gold BBQ","BBQ"
17093124,"Columbia Restaurant","Cuban"
17093124,"Columbia Restaurant","Spanish"
17143970,"Kona Brewing Company","American"
17143970,"Kona Brewing Company","Pizza"
17143970,"Kona Brewing Company","Bar Food"
17316744,"Shorts Burger and Shine","Burger"
17259169,"Tursi's Latin King","American"
17259169,"Tursi's Latin King","Italian"
17334679,"Azteca","Mexican"
17284197,"Mikata Japanese Steakhouse","Japanese"
17284197,"Mikata Japanese Steakhouse","Steak"
17284197,"Mikata Japanese Steakhouse","Sushi"
17615740,"Crystal Beer Parlor","American"
17615740,"Crystal Beer Parlor","Bar Food"
17316771,"Taste of India","Indian"
17303642,"Flatbread Neapolitan Pizzeria","Italian"
17303642,"Flatbread Neapolitan Pizzeria","Pizza"
17697304,"Rudy's Tacos","Mexican"
17143282,"Roy's","Asian"
17143282,"Roy's","European"
17143282,"Roy's","Seafood"
17375089,"Re-Cess","American"
17375089,"Re-Cess","Southern"
17303465,"Bardenay","American"
17303465,"Bardenay","Bar Food"
17066603,"The Coop","Southern"
17066603,"The Coop","Cajun"
17066603,"The Coop","Soul Food"
17294836,"Rhinehart's Oyster Bar","Burger"
17294836,"Rhinehart's Oyster Bar","Seafood"
17616400,"Rocks on the River","Pizza"
17616400,"Rocks on the River","Seafood"
17616400,"Rocks on the River","Steak"
18491935,"Nosh Mahal","Indian"
18491935,"Nosh Mahal","Persian"
17144732,"Eggs 'n Things","Breakfast"
17678218,"Smok'n Pig B-B-Q","BBQ"
17334398,"Home Plate Grill","American"
17334398,"Home Plate Grill","BBQ"
17334398,"Home Plate Grill","Southern"
17501298,"Greek Corner Deli","Desserts"
17501298,"Greek Corner Deli","Greek"
17501298,"Greek Corner Deli","Sandwich"
17582625,"Sandpiper Restaurant & Lounge","American"
17582625,"Sandpiper Restaurant & Lounge","Seafood"
17582625,"Sandpiper Restaurant & Lounge","Steak"
17293273,"La Dolce Vita Ristorante","Italian"
17697417,"J's Homestyle Cooking","American"
17697417,"J's Homestyle Cooking","Breakfast"
17316018,"Granite City Food & Brewery","American"
17316018,"Granite City Food & Brewery","Breakfast"
17316018,"Granite City Food & Brewery","Burger"
17259166,"Tsing Tsao South","Chinese"
17374921,"2 Dog","American"
17374921,"2 Dog","European"
17374921,"2 Dog","Sandwich"
17375104,"The Nacoochee Village Tavern & Pizzeria","Italian"
17375104,"The Nacoochee Village Tavern & Pizzeria","Pizza"
17375104,"The Nacoochee Village Tavern & Pizzeria","Sandwich"
17677988,"Austins Cattle Co","Burger"
17677988,"Austins Cattle Co","Seafood"
17677988,"Austins Cattle Co","Steak"
17615976,"Moon River Brewing Company","American"
17615976,"Moon River Brewing Company","Bar Food"
17615976,"Moon River Brewing Company","Sandwich"
17258552,"The Machine Shed Restaurant","American"
17258552,"The Machine Shed Restaurant","Breakfast"
17295215,"Farmhaus Burger","American"
17295215,"Farmhaus Burger","Burger"
17295115,"Pho Bac","Vietnamese"
17057397,"'Ohana","Hawaiian"
17330611,"Cafe Le Rue @ The Landings","American"
17330611,"Cafe Le Rue @ The Landings","Seafood"
17330611,"Cafe Le Rue @ The Landings","Cajun"
17582558,"Goody's Deli","Pizza"
17582558,"Goody's Deli","Sandwich"
17342811,"Ichiban Hibachi Steakhouse & Sushi Bar","Japanese"
17342811,"Ichiban Hibachi Steakhouse & Sushi Bar","Steak"
17342811,"Ichiban Hibachi Steakhouse & Sushi Bar","Sushi"
18453427,"Frick's Tap","American"
18453427,"Frick's Tap","Bar Food"
18453427,"Frick's Tap","BBQ"
17697224,"Golden China","Chinese"
17304741,"The Egg Factory","Breakfast"
17501315,"Benson's Steak and Sushi","American"
17501315,"Benson's Steak and Sushi","Chinese"
17501315,"Benson's Steak and Sushi","Sushi"
17259958,"Malo","Latin American"
17259958,"Malo","Mexican"
17697424,"The Thai Bowl","Thai"
17615597,"B. Matthew's Eatery","American"
17615597,"B. Matthew's Eatery","Breakfast"
17316374,"A & A Pagliai's Pizza","Pizza"
17284397,"Elements Coffee Co - Northwest","Coffee and Tea"
17284397,"Elements Coffee Co - Northwest","Sandwich"
17092799,"Ceviche Tapas Bar & Restaurant","Spanish"
17092799,"Ceviche Tapas Bar & Restaurant","Tapas"
17334846,"Los Agaves","Mexican"
17334414,"Southern Bliss Bakery","Desserts"
17334414,"Southern Bliss Bakery","Sandwich"
17678233,"Passage 2 India","Indian"
17678233,"Passage 2 India","Middle Eastern"
17582682,"Thai Paradise","Desserts"
17582682,"Thai Paradise","Thai"
17303478,"Big Jud's","American"
17303478,"Big Jud's","Burger"
17303478,"Big Jud's","Sandwich"
17677990,"Bleu Cafe","Pizza"
17677990,"Bleu Cafe","Sandwich"
17334082,"Bailey's Bar-B-Que","BBQ"
17316416,"Devotay","Mediterranean"
17316416,"Devotay","Tapas"
17316416,"Devotay","Vegetarian"
17342548,"Happy Joe's Pizza & Ice Cream","Desserts"
17342548,"Happy Joe's Pizza & Ice Cream","Pizza"
17342548,"Happy Joe's Pizza & Ice Cream","Ice Cream"
17501143,"El Jalisciense Mexican Restaurant","Mexican"
17259335,"Bandit Burrito","Breakfast"
17259335,"Bandit Burrito","Mexican"
17259335,"Bandit Burrito","Southwestern"
17294279,"The Bee's Knees","International"
17294279,"The Bee's Knees","Tapas"
17294279,"The Bee's Knees","Vegetarian"
17582522,"Buddy's Italian Restaurant","Italian"
17582522,"Buddy's Italian Restaurant","Pizza"
17582522,"Buddy's Italian Restaurant","Sandwich"
17500819,"Mandarin Chinese Restaurant","Chinese"
17500819,"Mandarin Chinese Restaurant","Thai"
17582499,"Royal Hotel","Pizza"
17582499,"Royal Hotel","Bar Food"
17621616,"Archie's Waeside","Burger"
17621616,"Archie's Waeside","Seafood"
17621616,"Archie's Waeside","Steak"
17060516,"Seasons 52 Fresh Grill","American"
17293880,"Big City Bread Cafe","Breakfast"
17293880,"Big City Bread Cafe","Sandwich"
17580408,"Flounders Chowder House","Seafood"
17697444,"Masala Grill & Coffee House","Indian"
17697444,"Masala Grill & Coffee House","Middle Eastern"
17342770,"L. May Eatery","International"
17342770,"L. May Eatery","Pizza"
17294850,"Thai Kitchen","Thai"
17342775,"Woodfire Grille","American"
17342775,"Woodfire Grille","Seafood"
17342775,"Woodfire Grille","Steak"
18247005,"Rajan Corner","South Indian"
18424206,"Shiva Shudh Shakahari Bhojnalaya","North Indian"
18370499,"Sukhman Food City","North Indian"
5062,"Hinglish - Cafe Beach Bar","Continental"
5062,"Hinglish - Cafe Beach Bar","North Indian"
5062,"Hinglish - Cafe Beach Bar","Italian"
18396190,"Waikiki","Chinese"
18396190,"Waikiki","North Indian"
18249122,"Habibi Express","Lebanese"
18249122,"Habibi Express","Arabian"
18249122,"Habibi Express","Moroccan"
18430570,"Shree Shyam Sweets","Street Food"
18252361,"Angeethi Express","North Indian"
18252361,"Angeethi Express","Chinese"
18252361,"Angeethi Express","Fast Food"
18265689,"Country Curries","North Indian"
18265689,"Country Curries","Bengali"
18272346,"Dunkin' Donuts","Burger"
18272346,"Dunkin' Donuts","Desserts"
18272346,"Dunkin' Donuts","Fast Food"
18435824,"Hydrabad Biryani Express","North Indian"
305181,"Aakash Sweets & Caterers","Mithai"
305181,"Aakash Sweets & Caterers","Street Food"
18294269,"Smoke On Water","Continental"
18294269,"Smoke On Water","Mexican"
18294269,"Smoke On Water","Burger"
18294269,"Smoke On Water","American"
18294269,"Smoke On Water","Pizza"
18294269,"Smoke On Water","Tex-Mex"
18472653,"Marine Drivve - Club & Courtyard","North Indian"
18472653,"Marine Drivve - Club & Courtyard","Chinese"
18472653,"Marine Drivve - Club & Courtyard","Continental"
313225,"Raj Petha Bhandar","Mithai"
18427205,"34 Park Street Lane","Fast Food"
17953940,"Moets Arabica","Arabian"
17953940,"Moets Arabica","Mexican"
18358841,"Cafe Cook","Fast Food"
18358841,"Cafe Cook","Desserts"
18138446,"Burger Point","Burger"
18138446,"Burger Point","Fast Food"
2295,"Aroma Rest O Bar","North Indian"
2295,"Aroma Rest O Bar","Mughlai"
2295,"Aroma Rest O Bar","Chinese"
18466399,"ATM Bistro","European"
18441680,"The Khoj Cafe Restaurent","Chinese"
18441680,"The Khoj Cafe Restaurent","North Indian"
658,"Cafe Coffee Day","Cafe"
18303720,"Dark House","Chinese"
18303720,"Dark House","Italian"
18303720,"Dark House","Fast Food"
312098,"Chicken Chilli Corner","Chinese"
312098,"Chicken Chilli Corner","North Indian"
594,"Cafe Coffee Day","Cafe"
7589,"Nescafe","Fast Food"
7589,"Nescafe","Beverages"
2228,"Alaturka","Turkish"
18449657,"Panj Tara","North Indian"
506,"Barista","Cafe"
651,"Cafe Coffee Day - The Lounge","Cafe"
305517,"Amritsari Xpress","North Indian"
18460981,"Peri Peri Momos","Chinese"
18460981,"Peri Peri Momos","Fast Food"
311150,"Relax Restaurant","North Indian"
311150,"Relax Restaurant","Mughlai"
302488,"Nazeer Foods","North Indian"
302488,"Nazeer Foods","Mughlai"
302488,"Nazeer Foods","Chinese"
308212,"Chalte Firte Momos & Special Foods","Chinese"
308212,"Chalte Firte Momos & Special Foods","Fast Food"
18431173,"Kairi The Royal Taste","North Indian"
18431173,"Kairi The Royal Taste","South Indian"
18431173,"Kairi The Royal Taste","Chinese"
18449659,"Sen's Sational Xpress Kitchen","North Indian"
18449659,"Sen's Sational Xpress Kitchen","Mughlai"
18386419,"Elma's Delivers","Bakery"
18476986,"Cafe #22hours","North Indian"
18476986,"Cafe #22hours","South Indian"
18476986,"Cafe #22hours","Chinese"
18476986,"Cafe #22hours","Healthy Food"
18476986,"Cafe #22hours","Bakery"
18377903,"Fast Trax","Fast Food"
18267785,"Night Food Delivery","North Indian"
18267785,"Night Food Delivery","Chinese"
93,"Princess Garden","Chinese"
93,"Princess Garden","North Indian"
18393436,"Chip N Dale","Continental"
18393436,"Chip N Dale","Chinese"
18393436,"Chip N Dale","Fast Food"
18124361,"Fabulous Cake Bites","Bakery"
18124361,"Fabulous Cake Bites","Desserts"
18124361,"Fabulous Cake Bites","Fast Food"
18124361,"Fabulous Cake Bites","Pizza"
18124361,"Fabulous Cake Bites","Burger"
18124361,"Fabulous Cake Bites","Continental"
310332,"Utopia","North Indian"
310332,"Utopia","Mediterranean"
310332,"Utopia","Continental"
18432025,"Fusionn Rolls","Chinese"
18218787,"Smokshh The Lounge","Cafe"
18218787,"Smokshh The Lounge","North Indian"
18218787,"Smokshh The Lounge","Chinese"
18384879,"Haji Irshad Biryani Centre","Biryani"
313258,"Fresh Meat CO","Raw Meats"
313258,"Fresh Meat CO","Fast Food"
302920,"Cafe Coffee Day","Cafe"
18435816,"Shakun Cook-Du-Ku","Chinese"
18435816,"Shakun Cook-Du-Ku","North Indian"
18261309,"BreakfastBay","Healthy Food"
18261309,"BreakfastBay","Continental"
18261309,"BreakfastBay","North Indian"
18261309,"BreakfastBay","Salad"
18336483,"Backyard Underground","Continental"
18336483,"Backyard Underground","Italian"
18336483,"Backyard Underground","North Indian"
18336483,"Backyard Underground","American"
3392,"Kunzum Travel Cafe","Cafe"
18388132,"TiffinToons","North Indian"
18388132,"TiffinToons","South Indian"
6203,"Armaan's Restaurant","North Indian"
6203,"Armaan's Restaurant","South Indian"
6203,"Armaan's Restaurant","Chinese"
18034082,"Just Cakez","Bakery"
718,"Americana Kitchen and Bar","American"
718,"Americana Kitchen and Bar","Tex-Mex"
718,"Americana Kitchen and Bar","Italian"
718,"Americana Kitchen and Bar","Mexican"
718,"Americana Kitchen and Bar","North Indian"
18400489,"Mutton Mewar","Rajasthani"
18424575,"Weird Time Food","Continental"
18424575,"Weird Time Food","Fast Food"
300397,"Subway","American"
300397,"Subway","Fast Food"
300397,"Subway","Salad"
300397,"Subway","Healthy Food"
18458961,"Royal India Food Plaza","North Indian"
3464,"Alfa Kathi Rolls","Fast Food"
18337762,"Royal Cakes","Bakery"
18317512,"Baskin Robbins","Ice Cream"
225,"Domino's Pizza","Pizza"
225,"Domino's Pizza","Fast Food"
18423127,"Hungry's Hut","Chinese"
18423127,"Hungry's Hut","Fast Food"
3854,"New Hyderabadi Biryani House","North Indian"
3854,"New Hyderabadi Biryani House","Biryani"
308128,"Yadav Chaat Bhandar","Street Food"
18423119,"Playboy Cafe","North Indian"
18423119,"Playboy Cafe","Chinese"
18423119,"Playboy Cafe","Continental"
18384138,"Ashok & Ashok Meat Dhaba","North Indian"
18377910,"Chinese Delight","Chinese"
18356773,"Mom Hand Momos","Chinese"
18367977,"Curries","Chinese"
18367977,"Curries","Mughlai"
18367977,"Curries","North Indian"
5729,"Nirmal's","Chinese"
404,"Yo! China","Chinese"
312365,"Shyam Chaat Bhandar","Street Food"
306064,"Meghraj Food Court","North Indian"
306064,"Meghraj Food Court","Street Food"
306064,"Meghraj Food Court","Mithai"
18449786,"Fresh Fast Food","North Indian"
18425186,"ODT","Continental"
18425186,"ODT","North Indian"
18425186,"ODT","Italian"
18203169,"Giani","Ice Cream"
18203169,"Giani","Desserts"
7249,"Alaturka","Turkish"
18198825,"A1","Biryani"
304142,"Midnight Sutra","North Indian"
304142,"Midnight Sutra","Fast Food"
18396396,"Yumbuns","Fast Food"
5721,"New Town Pastry Shop - Park Plaza","Bakery"
5721,"New Town Pastry Shop - Park Plaza","Desserts"
18317229,"Radhe Shyam","Street Food"
300911,"Frontier","Bakery"
3158,"Lakshadweep","North Indian"
3158,"Lakshadweep","Chinese"
3158,"Lakshadweep","South Indian"
18057797,"Sardar Pure Meat Shop","Raw Meats"
18057797,"Sardar Pure Meat Shop","Fast Food"
18419424,"Khan Tandoori Hub","North Indian"
18419424,"Khan Tandoori Hub","Mughlai"
4740,"Apni Rasoi","North Indian"
18391171,"Lily Food's","North Indian"
18391171,"Lily Food's","Chinese"
300013,"Khan Chicken Biryani","North Indian"
312027,"Ajeet Fast Food Corner","Fast Food"
9476,"Kolkata Roll","Fast Food"
18463954,"Bandhani Fast Food","North Indian"
18034048,"Night Food Xprs","Chinese"
18034048,"Night Food Xprs","North Indian"
311666,"Mughal-E-Zaika","Mughlai"
311666,"Mughal-E-Zaika","North Indian"
307578,"McDonald's","Fast Food"
307578,"McDonald's","Burger"
18432231,"Baskin Robbins","Ice Cream"
18263500,"Mamta Tiffin Service","North Indian"
301898,"ANF Kitchen Express","North Indian"
301898,"ANF Kitchen Express","Fast Food"
18430872,"Al Changezi","Mughlai"
18492103,"New Sindhi Chicken Corner","North Indian"
18492103,"New Sindhi Chicken Corner","Mughlai"
18361217,"Radhe Shyam Dhaba","North Indian"
9724,"Punjabi Pakwaan","North Indian"
9724,"Punjabi Pakwaan","Mughlai"
9724,"Punjabi Pakwaan","Chinese"
18383473,"Biryani 365","Mughlai"
302555,"Hotel Tamil Nadu","South Indian"
18224550,"Durga Dhaba","North Indian"
18421487,"Best Biryani","Mughlai"
307185,"Rumi's Kitchen","Biryani"
307185,"Rumi's Kitchen","Lucknowi"
307185,"Rumi's Kitchen","North Indian"
18396192,"Sweet Spells","Bakery"
312437,"High5 Cafe & Bar","American"
312437,"High5 Cafe & Bar","Continental"
312437,"High5 Cafe & Bar","North Indian"
312437,"High5 Cafe & Bar","Chinese"
16608864,"Taste of Balingup","Modern Australian"
18393213,"Bhimsain's Bengali Sweet House","Mithai"
18393213,"Bhimsain's Bengali Sweet House","North Indian"
18393213,"Bhimsain's Bengali Sweet House","Street Food"
18393213,"Bhimsain's Bengali Sweet House","Chinese"
18393213,"Bhimsain's Bengali Sweet House","South Indian"
18393213,"Bhimsain's Bengali Sweet House","Indian"
18451091,"Goyal Chhole Kulche Wala","Street Food"
4090,"Hari Om Bhojnalaya","North Indian"
18456760,"Rendezvous Adda","North Indian"
18456760,"Rendezvous Adda","Bengali"
305698,"Viva Hyderabad","Biryani"
305698,"Viva Hyderabad","North Indian"
18446388,"The Urban Canteen","Fast Food"
18235155,"Burger Point","Burger"
18235155,"Burger Point","Fast Food"
18288994,"Hotel New Tamil Nadu","South Indian"
18288994,"Hotel New Tamil Nadu","North Indian"
18288994,"Hotel New Tamil Nadu","Chinese"
311701,"The Bakery Mart","Bakery"
18378042,"Pizza Hub","Pizza"
302871,"Punjabi Chicken","North Indian"
303583,"Teflas","North Indian"
303583,"Teflas","Chinese"
18247034,"Cake Away","Cafe"
18247034,"Cake Away","Bakery"
309757,"Chaudhary Ke Mashhoor Paranthe","North Indian"
18463995,"Papa Buns","Cafe"
7643,"Food Point","Fast Food"
8265,"McDonald's","Fast Food"
8265,"McDonald's","Burger"
18273623,"Al-Bawarchi","North Indian"
18273623,"Al-Bawarchi","Mughlai"
18273623,"Al-Bawarchi","Chinese"
18421232,"Lemon Drops","North Indian"
18421232,"Lemon Drops","South Indian"
303765,"Wahid Food Corner","North Indian"
18208924,"Rang De Basanti Urban Dhaba","North Indian"
300318,"Kabab Hut","North Indian"
311805,"Club Mojo","North Indian"
311805,"Club Mojo","Chinese"
18319512,"Sugar Ruffles","Bakery"
302859,"Grover Eating Point","North Indian"
18380175,"Punjabi Angeethi","North Indian"
18380175,"Punjabi Angeethi","South Indian"
